Id,Category
64283,1
64284,1
64285,1
64286,1
64287,3
64288,3
64289,2
64290,1
64291,1
64292,2
64293,2
64294,1
64295,2
64296,4
64297,1
64298,2
64299,3
64300,2
64301,1
64302,3
64303,1
64304,1
64305,1
64306,0
64307,1
64308,1
64309,1
64310,2
64311,1
64312,2
64313,2
64314,1
64315,1
64316,2
64317,1
64318,2
64319,1
64320,1
64321,1
64322,2
64323,1
64324,2
64325,2
64326,1
64327,1
64328,1
64329,2
64330,1
64331,1
64332,1
64333,1
64334,1
64335,1
64336,1
64337,1
64338,1
64339,1
64340,4
64341,4
64342,1
64343,1
64344,1
64345,1
64346,3
64347,1
64348,2
64349,2
64350,1
64351,3
64352,1
64353,2
64354,4
64355,1
64356,1
64357,1
64358,1
64359,1
64360,1
64361,1
64362,2
64363,1
64364,2
64365,1
64366,1
64367,1
64368,4
64369,1
64370,2
64371,1
64372,2
64373,2
64374,4
64375,2
64376,2
64377,1
64378,3
64379,2
64380,2
64381,1
64382,1
64383,2
64384,1
64385,2
64386,1
64387,1
64388,1
64389,1
64390,2
64391,1
64392,1
64393,3
64394,1
64395,1
64396,1
64397,1
64398,2
64399,1
64400,1
64401,1
64402,4
64403,1
64404,3
64405,2
64406,1
64407,1
64408,2
64409,1
64410,1
64411,1
64412,2
64413,1
64414,3
64415,1
64416,1
64417,2
64418,2
64419,2
64420,1
64421,1
64422,2
64423,3
64424,1
64425,1
64426,2
64427,2
64428,2
64429,3
64430,3
64431,1
64432,3
64433,1
64434,2
64435,2
64436,1
64437,3
64438,1
64439,1
64440,2
64441,1
64442,2
64443,1
64444,1
64445,2
64446,2
64447,2
64448,3
64449,1
64450,4
64451,2
64452,1
64453,2
64454,2
64455,2
64456,1
64457,2
64458,1
64459,1
64460,1
64461,2
64462,3
64463,1
64464,2
64465,3
64466,1
64467,2
64468,3
64469,1
64470,1
64471,1
64472,2
64473,1
64474,1
64475,1
64476,1
64477,1
64478,2
64479,4
64480,2
64481,1
64482,4
64483,1
64484,4
64485,2
64486,1
64487,2
64488,2
64489,1
64490,2
64491,2
64492,1
64493,1
64494,1
64495,1
64496,2
64497,3
64498,2
64499,2
64500,1
64501,1
64502,1
64503,1
64504,1
64505,4
64506,1
64507,1
64508,2
64509,2
64510,1
64511,2
64512,1
64513,2
64514,2
64515,1
64516,1
64517,1
64518,1
64519,1
64520,1
64521,1
64522,2
64523,1
64524,2
64525,1
64526,1
64527,1
64528,1
64529,2
64530,1
64531,3
64532,2
64533,1
64534,1
64535,2
64536,2
64537,3
64538,1
64539,2
64540,1
64541,2
64542,1
64543,4
64544,1
64545,1
64546,2
64547,1
64548,1
64549,2
64550,3
64551,1
64552,1
64553,1
64554,1
64555,1
64556,2
64557,1
64558,1
64559,2
64560,2
64561,3
64562,1
64563,1
64564,1
64565,1
64566,1
64567,1
64568,3
64569,4
64570,2
64571,1
64572,2
64573,2
64574,1
64575,1
64576,2
64577,1
64578,4
64579,2
64580,2
64581,2
64582,1
64583,2
64584,2
64585,2
64586,1
64587,1
64588,1
64589,2
64590,1
64591,1
64592,1
64593,1
64594,1
64595,1
64596,1
64597,1
64598,4
64599,2
64600,1
64601,1
64602,1
64603,1
64604,2
64605,2
64606,1
64607,3
64608,1
64609,2
64610,1
64611,2
64612,2
64613,1
64614,2
64615,1
64616,1
64617,2
64618,1
64619,2
64620,2
64621,2
64622,2
64623,1
64624,1
64625,1
64626,1
64627,2
64628,1
64629,1
64630,1
64631,1
64632,1
64633,2
64634,3
64635,2
64636,3
64637,1
64638,2
64639,2
64640,1
64641,1
64642,2
64643,1
64644,2
64645,3
64646,3
64647,3
64648,3
64649,1
64650,3
64651,1
64652,4
64653,2
64654,4
64655,1
64656,1
64657,2
64658,2
64659,3
64660,4
64661,1
64662,1
64663,2
64664,1
64665,3
64666,1
64667,1
64668,3
64669,1
64670,1
64671,2
64672,2
64673,2
64674,4
64675,2
64676,1
64677,1
64678,2
64679,1
64680,2
64681,1
64682,2
64683,2
64684,1
64685,1
64686,1
64687,3
64688,1
64689,1
64690,3
64691,1
64692,2
64693,2
64694,1
64695,4
64696,3
64697,1
64698,1
64699,1
64700,2
64701,1
64702,3
64703,1
64704,1
64705,2
64706,1
64707,1
64708,1
64709,1
64710,1
64711,1
64712,1
64713,1
64714,2
64715,1
64716,1
64717,1
64718,2
64719,1
64720,1
64721,3
64722,2
64723,3
64724,4
64725,2
64726,2
64727,1
64728,2
64729,1
64730,0
64731,1
64732,1
64733,1
64734,1
64735,1
64736,1
64737,1
64738,1
64739,1
64740,1
64741,3
64742,2
64743,2
64744,1
64745,4
64746,2
64747,1
64748,2
64749,1
64750,2
64751,1
64752,1
64753,1
64754,2
64755,3
64756,4
64757,1
64758,2
64759,1
64760,4
64761,1
64762,2
64763,2
64764,4
64765,1
64766,1
64767,1
64768,2
64769,2
64770,1
64771,1
64772,1
64773,1
64774,1
64775,1
64776,2
64777,2
64778,2
64779,1
64780,1
64781,2
64782,4
64783,2
64784,1
64785,1
64786,1
64787,1
64788,1
64789,1
64790,3
64791,2
64792,2
64793,4
64794,2
64795,2
64796,2
64797,4
64798,4
64799,1
64800,1
64801,1
64802,3
64803,1
64804,1
64805,2
64806,1
64807,1
64808,3
64809,2
64810,1
64811,1
64812,2
64813,1
64814,2
64815,1
64816,1
64817,1
64818,1
64819,2
64820,1
64821,1
64822,3
64823,2
64824,2
64825,1
64826,4
64827,3
64828,1
64829,2
64830,1
64831,1
64832,1
64833,1
64834,1
64835,2
64836,1
64837,2
64838,1
64839,1
64840,3
64841,1
64842,1
64843,2
64844,3
64845,1
64846,3
64847,1
64848,1
64849,1
64850,1
64851,1
64852,1
64853,1
64854,2
64855,1
64856,2
64857,1
64858,1
64859,2
64860,1
64861,1
64862,2
64863,1
64864,1
64865,1
64866,1
64867,2
64868,1
64869,2
64870,2
64871,1
64872,1
64873,2
64874,2
64875,1
64876,1
64877,2
64878,1
64879,1
64880,2
64881,1
64882,1
64883,1
64884,1
64885,1
64886,1
64887,2
64888,1
64889,1
64890,1
64891,1
64892,2
64893,1
64894,1
64895,1
64896,1
64897,1
64898,1
64899,1
64900,1
64901,2
64902,4
64903,1
64904,1
64905,1
64906,2
64907,1
64908,1
64909,0
64910,1
64911,1
64912,1
64913,1
64914,2
64915,2
64916,1
64917,3
64918,1
64919,1
64920,1
64921,1
64922,1
64923,2
64924,1
64925,1
64926,1
64927,3
64928,1
64929,4
64930,2
64931,1
64932,1
64933,1
64934,2
64935,1
64936,3
64937,4
64938,1
64939,1
64940,1
64941,2
64942,3
64943,2
64944,2
64945,1
64946,2
64947,4
64948,2
64949,1
64950,1
64951,1
64952,3
64953,2
64954,1
64955,2
64956,3
64957,2
64958,3
64959,3
64960,1
64961,2
64962,1
64963,3
64964,2
64965,1
64966,3
64967,2
64968,1
64969,2
64970,1
64971,2
64972,2
64973,2
64974,1
64975,1
64976,2
64977,4
64978,1
64979,2
64980,3
64981,1
64982,3
64983,1
64984,1
64985,1
64986,2
64987,1
64988,3
64989,1
64990,1
64991,1
64992,2
64993,1
64994,1
64995,2
64996,2
64997,2
64998,3
64999,2
65000,1
65001,2
65002,3
65003,3
65004,1
65005,2
65006,1
65007,1
65008,1
65009,2
65010,1
65011,3
65012,4
65013,1
65014,1
65015,2
65016,2
65017,2
65018,1
65019,1
65020,2
65021,1
65022,3
65023,1
65024,1
65025,2
65026,1
65027,1
65028,4
65029,2
65030,4
65031,1
65032,1
65033,3
65034,1
65035,2
65036,1
65037,2
65038,1
65039,1
65040,4
65041,2
65042,1
65043,2
65044,2
65045,3
65046,2
65047,1
65048,1
65049,3
65050,2
65051,3
65052,1
65053,1
65054,1
65055,1
65056,1
65057,1
65058,1
65059,2
65060,1
65061,2
65062,1
65063,2
65064,1
65065,1
65066,1
65067,1
65068,2
65069,2
65070,1
65071,2
65072,1
65073,0
65074,1
65075,2
65076,2
65077,2
65078,1
65079,1
65080,2
65081,4
65082,1
65083,1
65084,2
65085,2
65086,1
65087,1
65088,1
65089,1
65090,1
65091,1
65092,2
65093,2
65094,1
65095,2
65096,1
65097,2
65098,1
65099,2
65100,2
65101,2
65102,1
65103,1
65104,2
65105,2
65106,1
65107,1
65108,1
65109,1
65110,1
65111,2
65112,1
65113,1
65114,1
65115,1
65116,2
65117,1
65118,1
65119,1
65120,1
65121,3
65122,1
65123,2
65124,2
65125,1
65126,4
65127,1
65128,1
65129,3
65130,1
65131,2
65132,1
65133,1
65134,2
65135,1
65136,1
65137,1
65138,1
65139,3
65140,1
65141,1
65142,1
65143,2
65144,1
65145,1
65146,1
65147,2
65148,1
65149,2
65150,1
65151,1
65152,2
65153,2
65154,2
65155,1
65156,4
65157,2
65158,0
65159,1
65160,1
65161,1
65162,1
65163,2
65164,1
65165,2
65166,3
65167,1
65168,2
65169,2
65170,1
65171,1
65172,2
65173,2
65174,1
65175,1
65176,2
65177,1
65178,1
65179,1
65180,1
65181,3
65182,2
65183,4
65184,1
65185,4
65186,1
65187,2
65188,1
65189,1
65190,1
65191,1
65192,2
65193,1
65194,1
65195,2
65196,3
65197,1
65198,1
65199,2
65200,1
65201,1
65202,2
65203,2
65204,2
65205,2
65206,3
65207,3
65208,4
65209,2
65210,2
65211,1
65212,3
65213,2
65214,1
65215,3
65216,1
65217,1
65218,1
65219,2
65220,3
65221,1
65222,1
65223,2
65224,1
65225,1
65226,1
65227,2
65228,2
65229,1
65230,2
65231,1
65232,1
65233,1
65234,1
65235,2
65236,1
65237,1
65238,1
65239,1
65240,1
65241,3
65242,0
65243,2
65244,1
65245,1
65246,2
65247,1
65248,1
65249,2
65250,3
65251,2
65252,1
65253,1
65254,2
65255,2
65256,2
65257,2
65258,1
65259,1
65260,2
65261,0
65262,4
65263,2
65264,1
65265,3
65266,1
65267,2
65268,1
65269,1
65270,1
65271,2
65272,1
65273,1
65274,2
65275,4
65276,1
65277,2
65278,2
65279,1
65280,2
65281,1
65282,1
65283,1
65284,3
65285,1
65286,1
65287,3
65288,2
65289,1
65290,1
65291,2
65292,2
65293,1
65294,1
65295,3
65296,1
65297,1
65298,3
65299,2
65300,1
65301,1
65302,1
65303,1
65304,2
65305,1
65306,2
65307,3
65308,1
65309,1
65310,3
65311,2
65312,1
65313,0
65314,2
65315,1
65316,1
65317,2
65318,2
65319,1
65320,1
65321,1
65322,4
65323,2
65324,2
65325,2
65326,1
65327,4
65328,2
65329,2
65330,1
65331,1
65332,2
65333,2
65334,2
65335,4
65336,2
65337,1
65338,1
65339,1
65340,2
65341,1
65342,1
65343,1
65344,2
65345,1
65346,4
65347,1
65348,1
65349,1
65350,2
65351,1
65352,1
65353,1
65354,0
65355,1
65356,1
65357,1
65358,1
65359,1
65360,1
65361,2
65362,3
65363,2
65364,1
65365,3
65366,1
65367,1
65368,1
65369,2
65370,2
65371,2
65372,3
65373,1
65374,2
65375,1
65376,1
65377,1
65378,2
65379,1
65380,2
65381,2
65382,2
65383,1
65384,2
65385,1
65386,2
65387,1
65388,2
65389,1
65390,1
65391,2
65392,3
65393,1
65394,3
65395,2
65396,4
65397,3
65398,1
65399,1
65400,2
65401,1
65402,1
65403,1
65404,1
65405,2
65406,1
65407,1
65408,1
65409,2
65410,1
65411,1
65412,1
65413,1
65414,2
65415,2
65416,1
65417,3
65418,2
65419,1
65420,1
65421,1
65422,1
65423,1
65424,1
65425,2
65426,4
65427,1
65428,1
65429,1
65430,2
65431,1
65432,1
65433,1
65434,2
65435,2
65436,2
65437,2
65438,1
65439,1
65440,2
65441,1
65442,2
65443,1
65444,0
65445,1
65446,1
65447,3
65448,2
65449,1
65450,4
65451,1
65452,1
65453,2
65454,2
65455,2
65456,1
65457,1
65458,1
65459,2
65460,1
65461,2
65462,1
65463,3
65464,1
65465,1
65466,2
65467,3
65468,1
65469,1
65470,3
65471,2
65472,2
65473,2
65474,1
65475,1
65476,1
65477,3
65478,1
65479,2
65480,2
65481,1
65482,1
65483,2
65484,1
65485,1
65486,2
65487,4
65488,1
65489,1
65490,1
65491,1
65492,1
65493,2
65494,1
65495,2
65496,1
65497,1
65498,1
65499,1
65500,3
65501,1
65502,3
65503,1
65504,1
65505,2
65506,1
65507,1
65508,1
65509,1
65510,1
65511,3
65512,2
65513,4
65514,1
65515,1
65516,1
65517,1
65518,2
65519,4
65520,1
65521,1
65522,2
65523,2
65524,2
65525,1
65526,2
65527,1
65528,2
65529,1
65530,1
65531,2
65532,2
65533,2
65534,2
65535,1
65536,1
65537,1
65538,1
65539,1
65540,1
65541,1
65542,4
65543,1
65544,1
65545,1
65546,1
65547,4
65548,1
65549,1
65550,2
65551,2
65552,2
65553,1
65554,2
65555,1
65556,3
65557,1
65558,3
65559,3
65560,3
65561,1
65562,3
65563,2
65564,1
65565,1
65566,4
65567,2
65568,1
65569,1
65570,2
65571,2
65572,1
65573,3
65574,1
65575,1
65576,3
65577,1
65578,1
65579,1
65580,1
65581,1
65582,2
65583,2
65584,4
65585,4
65586,1
65587,1
65588,2
65589,2
65590,1
65591,2
65592,1
65593,1
65594,3
65595,1
65596,2
65597,2
65598,2
65599,2
65600,1
65601,1
65602,1
65603,1
65604,2
65605,1
65606,1
65607,1
65608,1
65609,1
65610,2
65611,2
65612,1
65613,1
65614,2
65615,2
65616,1
65617,2
65618,1
65619,1
65620,1
65621,1
65622,4
65623,1
65624,2
65625,1
65626,1
65627,1
65628,1
65629,1
65630,2
65631,1
65632,3
65633,2
65634,3
65635,3
65636,2
65637,1
65638,2
65639,1
65640,4
65641,1
65642,1
65643,1
65644,1
65645,1
65646,1
65647,3
65648,3
65649,1
65650,3
65651,1
65652,2
65653,1
65654,2
65655,2
65656,1
65657,1
65658,1
65659,2
65660,2
65661,4
65662,3
65663,2
65664,2
65665,1
65666,1
65667,4
65668,2
65669,2
65670,1
65671,1
65672,1
65673,1
65674,3
65675,1
65676,1
65677,1
65678,1
65679,1
65680,4
65681,1
65682,1
65683,4
65684,2
65685,4
65686,2
65687,1
65688,1
65689,2
65690,1
65691,2
65692,2
65693,1
65694,1
65695,4
65696,2
65697,1
65698,2
65699,2
65700,1
65701,2
65702,1
65703,1
65704,2
65705,1
65706,2
65707,2
65708,1
65709,2
65710,2
65711,2
65712,1
65713,1
65714,3
65715,1
65716,1
65717,3
65718,4
65719,1
65720,4
65721,1
65722,3
65723,1
65724,1
65725,1
65726,1
65727,2
65728,2
65729,1
65730,2
65731,1
65732,4
65733,2
65734,2
65735,1
65736,1
65737,1
65738,1
65739,4
65740,1
65741,1
65742,2
65743,2
65744,1
65745,1
65746,1
65747,1
65748,1
65749,1
65750,1
65751,1
65752,1
65753,2
65754,2
65755,1
65756,2
65757,1
65758,1
65759,1
65760,1
65761,2
65762,4
65763,3
65764,4
65765,1
65766,2
65767,2
65768,3
65769,1
65770,2
65771,2
65772,2
65773,1
65774,1
65775,1
65776,2
65777,3
65778,1
65779,2
65780,3
65781,4
65782,1
65783,1
65784,3
65785,2
65786,3
65787,2
65788,1
65789,1
65790,1
65791,0
65792,2
65793,2
65794,3
65795,2
65796,1
65797,2
65798,1
65799,1
65800,2
65801,4
65802,1
65803,1
65804,2
65805,2
65806,1
65807,1
65808,2
65809,1
65810,2
65811,1
65812,2
65813,1
65814,4
65815,1
65816,1
65817,2
65818,1
65819,1
65820,1
65821,1
65822,1
65823,1
65824,1
65825,1
65826,1
65827,2
65828,1
65829,2
65830,1
65831,1
65832,3
65833,1
65834,1
65835,2
65836,1
65837,1
65838,2
65839,2
65840,1
65841,2
65842,2
65843,2
65844,2
65845,1
65846,0
65847,2
65848,2
65849,1
65850,2
65851,2
65852,1
65853,2
65854,1
65855,1
65856,1
65857,3
65858,1
65859,3
65860,1
65861,2
65862,1
65863,1
65864,1
65865,1
65866,1
65867,1
65868,2
65869,4
65870,2
65871,3
65872,4
65873,2
65874,1
65875,4
65876,4
65877,2
65878,2
65879,1
65880,1
65881,1
65882,2
65883,1
65884,4
65885,2
65886,2
65887,1
65888,1
65889,1
65890,1
65891,2
65892,3
65893,4
65894,2
65895,2
65896,1
65897,1
65898,1
65899,2
65900,2
65901,1
65902,3
65903,1
65904,1
65905,3
65906,2
65907,1
65908,1
65909,2
65910,1
65911,2
65912,2
65913,1
65914,2
65915,2
65916,2
65917,2
65918,1
65919,1
65920,1
65921,1
65922,1
65923,2
65924,1
65925,3
65926,1
65927,1
65928,1
65929,2
65930,1
65931,1
65932,1
65933,1
65934,1
65935,1
65936,2
65937,2
65938,1
65939,2
65940,2
65941,3
65942,3
65943,1
65944,1
65945,1
65946,1
65947,1
65948,1
65949,1
65950,3
65951,1
65952,2
65953,3
65954,1
65955,2
65956,1
65957,1
65958,2
65959,2
65960,1
65961,1
65962,2
65963,2
65964,1
65965,1
65966,1
65967,1
65968,1
65969,1
65970,1
65971,2
65972,2
65973,2
65974,1
65975,2
65976,1
65977,2
65978,1
65979,1
65980,1
65981,1
65982,1
65983,4
65984,1
65985,3
65986,2
65987,2
65988,2
65989,2
65990,1
65991,1
65992,1
65993,1
65994,1
65995,1
65996,2
65997,2
65998,1
65999,3
66000,2
66001,1
66002,1
66003,1
66004,2
66005,3
66006,1
66007,2
66008,1
66009,2
66010,2
66011,2
66012,4
66013,1
66014,1
66015,1
66016,2
66017,1
66018,2
66019,1
66020,1
66021,2
66022,2
66023,1
66024,2
66025,4
66026,1
66027,1
66028,1
66029,1
66030,2
66031,1
66032,1
66033,3
66034,2
66035,2
66036,2
66037,1
66038,1
66039,1
66040,1
66041,2
66042,2
66043,1
66044,3
66045,1
66046,1
66047,1
66048,1
66049,1
66050,1
66051,1
66052,1
66053,2
66054,1
66055,2
66056,4
66057,1
66058,1
66059,1
66060,2
66061,2
66062,1
66063,0
66064,1
66065,1
66066,2
66067,1
66068,1
66069,2
66070,2
66071,0
66072,3
66073,3
66074,4
66075,1
66076,1
66077,1
66078,1
66079,2
66080,1
66081,3
66082,2
66083,2
66084,1
66085,1
66086,1
66087,4
66088,2
66089,1
66090,1
66091,1
66092,1
66093,2
66094,1
66095,3
66096,1
66097,2
66098,1
66099,2
66100,3
66101,1
66102,1
66103,3
66104,1
66105,2
66106,1
66107,1
66108,1
66109,1
66110,2
66111,2
66112,1
66113,2
66114,1
66115,3
66116,2
66117,1
66118,1
66119,1
66120,2
66121,2
66122,1
66123,2
66124,1
66125,3
66126,1
66127,3
66128,2
66129,1
66130,2
66131,1
66132,1
66133,1
66134,1
66135,1
66136,2
66137,1
66138,1
66139,1
66140,2
66141,0
66142,1
66143,1
66144,1
66145,1
66146,2
66147,1
66148,2
66149,1
66150,1
66151,1
66152,2
66153,1
66154,1
66155,1
66156,3
66157,1
66158,1
66159,1
66160,2
66161,2
66162,2
66163,2
66164,3
66165,1
66166,1
66167,1
66168,1
66169,4
66170,2
66171,2
66172,2
66173,1
66174,2
66175,2
66176,3
66177,0
66178,3
66179,1
66180,2
66181,2
66182,1
66183,2
66184,2
66185,2
66186,1
66187,1
66188,1
66189,1
66190,2
66191,1
66192,1
66193,2
66194,1
66195,1
66196,1
66197,1
66198,1
66199,2
66200,3
66201,2
66202,2
66203,1
66204,1
66205,2
66206,1
66207,3
66208,1
66209,3
66210,4
66211,1
66212,1
66213,2
66214,4
66215,3
66216,2
66217,2
66218,1
66219,1
66220,2
66221,1
66222,2
66223,3
66224,1
66225,3
66226,2
66227,4
66228,1
66229,1
66230,2
66231,2
66232,1
66233,2
66234,2
66235,1
66236,2
66237,1
66238,1
66239,1
66240,1
66241,1
66242,1
66243,1
66244,1
66245,1
66246,2
66247,1
66248,1
66249,2
66250,1
66251,1
66252,2
66253,1
66254,1
66255,2
66256,1
66257,2
66258,2
66259,1
66260,1
66261,1
66262,1
66263,1
66264,0
66265,1
66266,1
66267,2
66268,1
66269,1
66270,1
66271,1
66272,1
66273,2
66274,2
66275,2
66276,1
66277,1
66278,1
66279,1
66280,1
66281,2
66282,1
66283,1
66284,1
66285,1
66286,1
66287,2
66288,1
66289,1
66290,4
66291,1
66292,1
66293,1
66294,1
66295,1
66296,1
66297,1
66298,2
66299,2
66300,1
66301,1
66302,3
66303,1
66304,2
66305,2
66306,1
66307,1
66308,2
66309,2
66310,1
66311,1
66312,1
66313,1
66314,2
66315,1
66316,1
66317,1
66318,2
66319,4
66320,3
66321,3
66322,4
66323,3
66324,1
66325,4
66326,2
66327,1
66328,1
66329,1
66330,2
66331,2
66332,1
66333,2
66334,1
66335,2
66336,1
66337,2
66338,1
66339,1
66340,1
66341,1
66342,1
66343,1
66344,1
66345,1
66346,1
66347,1
66348,3
66349,2
66350,1
66351,1
66352,1
66353,1
66354,1
66355,2
66356,2
66357,1
66358,1
66359,2
66360,2
66361,2
66362,2
66363,1
66364,2
66365,2
66366,2
66367,2
66368,2
66369,3
66370,2
66371,1
66372,1
66373,1
66374,1
66375,1
66376,1
66377,1
66378,1
66379,2
66380,1
66381,4
66382,1
66383,3
66384,1
66385,3
66386,1
66387,3
66388,1
66389,1
66390,1
66391,1
66392,1
66393,2
66394,2
66395,1
66396,1
66397,4
66398,1
66399,0
66400,1
66401,2
66402,1
66403,2
66404,1
66405,2
66406,4
66407,1
66408,2
66409,1
66410,1
66411,2
66412,1
66413,1
66414,2
66415,3
66416,4
66417,2
66418,1
66419,2
66420,1
66421,4
66422,1
66423,1
66424,3
66425,2
66426,2
66427,2
66428,4
66429,1
66430,2
66431,1
66432,1
66433,2
66434,1
66435,1
66436,2
66437,3
66438,2
66439,1
66440,1
66441,2
66442,1
66443,2
66444,1
66445,3
66446,1
66447,1
66448,2
66449,1
66450,1
66451,3
66452,2
66453,3
66454,2
66455,2
66456,2
66457,1
66458,4
66459,1
66460,3
66461,4
66462,3
66463,2
66464,2
66465,2
66466,2
66467,1
66468,1
66469,2
66470,1
66471,1
66472,2
66473,2
66474,2
66475,1
66476,1
66477,3
66478,1
66479,2
66480,1
66481,1
66482,1
66483,1
66484,3
66485,3
66486,3
66487,2
66488,1
66489,1
66490,1
66491,1
66492,1
66493,1
66494,1
66495,1
66496,2
66497,1
66498,2
66499,2
66500,1
66501,1
66502,2
66503,2
66504,1
66505,2
66506,3
66507,2
66508,2
66509,3
66510,3
66511,1
66512,1
66513,1
66514,2
66515,1
66516,1
66517,1
66518,1
66519,2
66520,1
66521,2
66522,1
66523,1
66524,1
66525,4
66526,1
66527,2
66528,1
66529,2
66530,3
66531,2
66532,4
66533,1
66534,1
66535,2
66536,1
66537,1
66538,2
66539,1
66540,1
66541,2
66542,2
66543,1
66544,1
66545,2
66546,1
66547,2
66548,1
66549,1
66550,2
66551,1
66552,3
66553,2
66554,1
66555,2
66556,1
66557,4
66558,1
66559,1
66560,1
66561,3
66562,1
66563,1
66564,2
66565,1
66566,1
66567,1
66568,2
66569,1
66570,2
66571,1
66572,1
66573,2
66574,1
66575,3
66576,1
66577,1
66578,2
66579,1
66580,2
66581,1
66582,1
66583,1
66584,1
66585,3
66586,1
66587,1
66588,2
66589,1
66590,1
66591,1
66592,1
66593,2
66594,2
66595,3
66596,1
66597,4
66598,2
66599,1
66600,3
66601,1
66602,1
66603,1
66604,1
66605,1
66606,1
66607,1
66608,3
66609,2
66610,1
66611,1
66612,2
66613,2
66614,2
66615,1
66616,4
66617,1
66618,2
66619,1
66620,1
66621,1
66622,2
66623,1
66624,1
66625,1
66626,1
66627,2
66628,1
66629,1
66630,1
66631,1
66632,1
66633,1
66634,2
66635,2
66636,2
66637,3
66638,2
66639,1
66640,1
66641,1
66642,1
66643,1
66644,1
66645,3
66646,2
66647,1
66648,1
66649,1
66650,4
66651,1
66652,1
66653,3
66654,0
66655,1
66656,1
66657,4
66658,2
66659,1
66660,1
66661,1
66662,1
66663,1
66664,2
66665,2
66666,1
66667,4
66668,1
66669,2
66670,1
66671,1
66672,4
66673,1
66674,1
66675,1
66676,1
66677,2
66678,1
66679,2
66680,1
66681,1
66682,2
66683,1
66684,1
66685,3
66686,4
66687,4
66688,1
66689,1
66690,3
66691,2
66692,2
66693,1
66694,2
66695,1
66696,2
66697,1
66698,1
66699,2
66700,2
66701,4
66702,1
66703,3
66704,1
66705,2
66706,1
66707,1
66708,2
66709,2
66710,1
66711,3
66712,2
66713,1
66714,2
66715,1
66716,3
66717,4
66718,2
66719,1
66720,3
66721,1
66722,1
66723,1
66724,1
66725,2
66726,2
66727,4
66728,1
66729,1
66730,1
66731,2
66732,1
66733,1
66734,1
66735,1
66736,1
66737,1
66738,2
66739,2
66740,2
66741,2
66742,1
66743,1
66744,1
66745,2
66746,2
66747,2
66748,1
66749,2
66750,1
66751,3
66752,2
66753,2
66754,2
66755,1
66756,4
66757,1
66758,2
66759,1
66760,4
66761,1
66762,3
66763,1
66764,2
66765,1
66766,1
66767,1
66768,2
66769,3
66770,2
66771,2
66772,1
66773,1
66774,3
66775,4
66776,2
66777,2
66778,3
66779,1
66780,1
66781,1
66782,1
66783,2
66784,1
66785,2
66786,1
66787,1
66788,1
66789,1
66790,2
66791,1
66792,1
66793,2
66794,1
66795,2
66796,1
66797,2
66798,1
66799,2
66800,2
66801,1
66802,1
66803,2
66804,2
66805,1
66806,1
66807,3
66808,4
66809,4
66810,2
66811,1
66812,3
66813,1
66814,2
66815,1
66816,2
66817,1
66818,1
66819,2
66820,1
66821,1
66822,1
66823,1
66824,2
66825,1
66826,1
66827,2
66828,1
66829,2
66830,2
66831,1
66832,2
66833,1
66834,1
66835,1
66836,1
66837,4
66838,2
66839,1
66840,3
66841,2
66842,4
66843,1
66844,1
66845,1
66846,2
66847,1
66848,4
66849,1
66850,2
66851,2
66852,1
66853,2
66854,2
66855,2
66856,1
66857,1
66858,1
66859,3
66860,3
66861,3
66862,1
66863,1
66864,3
66865,2
66866,2
66867,1
66868,1
66869,1
66870,2
66871,1
66872,1
66873,1
66874,2
66875,2
66876,1
66877,1
66878,1
66879,1
66880,2
66881,1
66882,2
66883,1
66884,1
66885,4
66886,1
66887,2
66888,1
66889,1
66890,1
66891,1
66892,1
66893,2
66894,3
66895,3
66896,1
66897,1
66898,2
66899,2
66900,1
66901,1
66902,2
66903,2
66904,2
66905,2
66906,1
66907,1
66908,1
66909,2
66910,2
66911,1
66912,3
66913,2
66914,2
66915,1
66916,2
66917,3
66918,1
66919,4
66920,2
66921,2
66922,1
66923,1
66924,1
66925,1
66926,3
66927,1
66928,3
66929,1
66930,4
66931,1
66932,2
66933,1
66934,1
66935,1
66936,2
66937,1
66938,1
66939,1
66940,2
66941,3
66942,1
66943,3
66944,1
66945,1
66946,2
66947,2
66948,1
66949,2
66950,1
66951,2
66952,1
66953,4
66954,1
66955,1
66956,2
66957,1
66958,1
66959,4
66960,2
66961,2
66962,2
66963,4
66964,1
66965,1
66966,2
66967,1
66968,2
66969,1
66970,1
66971,1
66972,1
66973,1
66974,2
66975,1
66976,1
66977,2
66978,2
66979,1
66980,1
66981,1
66982,1
66983,2
66984,2
66985,1
66986,1
66987,1
66988,1
66989,2
66990,1
66991,2
66992,1
66993,1
66994,2
66995,1
66996,2
66997,1
66998,2
66999,1
67000,1
67001,1
67002,1
67003,2
67004,2
67005,4
67006,1
67007,2
67008,1
67009,2
67010,1
67011,3
67012,3
67013,1
67014,1
67015,2
67016,2
67017,2
67018,2
67019,1
67020,1
67021,3
67022,2
67023,2
67024,1
67025,2
67026,2
67027,2
67028,2
67029,2
67030,1
67031,4
67032,2
67033,1
67034,2
67035,1
67036,1
67037,1
67038,4
67039,2
67040,2
67041,1
67042,1
67043,1
67044,2
67045,2
67046,1
67047,1
67048,1
67049,1
67050,1
67051,1
67052,1
67053,2
67054,2
67055,1
67056,0
67057,2
67058,1
67059,2
67060,4
67061,1
67062,1
67063,4
67064,1
67065,2
67066,1
67067,1
67068,1
67069,2
67070,1
67071,1
67072,1
67073,1
67074,3
67075,1
67076,2
67077,1
67078,1
67079,1
67080,1
